kind,role,element,fingerprint,segments,styles,example_files
PERFORMANCE,ACC4,Fill 2,3120ff63f119c74c,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC4,Break,5d8be5f4df3f1dcb,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC4,Ending 1,93c0c0e21a1084db,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC4,Ending 2,d0033fa12e973872,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC4,Ending 3,84f23537e1628175,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC5,Fill 2,08f1d1e70fc651be,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC5,Ending 1,1bc0e35e35b33fb9,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC5,Ending 2,7edfc5c0d3baf401,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC5,Ending 3,11ea15c3d83649e4,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,DRUM,Fill 2,4b87da69b14694ad,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,DRUM,Ending 3,7337ed5033c596e1,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,BASS,Fill 2,4bfeced58dea573d,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,BASS,Ending 1,5006070dcad7adf6,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,BASS,Ending 3,9eb002ff6bc12e79,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC1,Fill 2,2ee091569eb53f3e,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC1,Ending 1,429ce5d698f1002a,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC1,Ending 3,1a9ceb2d97940f0d,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC2,Fill 2,f8f563d0f6bfcd66,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC2,Ending 1,0ebec6947700116f,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC2,Ending 3,5e6b69cc3313b379,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC3,Fill 2,1439849541cfa2bd,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC3,Ending 1,dc2e948572fba461,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC3,Ending 3,cb93a4ad72c65c6d,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC4,Fill 2,c6515dfa399e7603,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC4,Ending 1,776823a85ede0ea1,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC4,Ending 3,7a206df2c8443db8,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC5,Fill 2,cab2fb13ea1ad71d,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC5,Ending 1,e4a9a3d5bab69e59,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,ACC5,Ending 3,a4336ce70bc34d85,2,2,"[""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
PERFORMANCE,DRUM,Ending 2,333a2138bb62b806,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,DRUM,Ending 3,2741c214e19286f0,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 2,f3da7589bc17a421,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 3,f3da7589bc17a421,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 1,8b07c4ac992fa1cc,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 2,6f1d7a61ff870d65,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 3,6f4f896c47d47697,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 1,cc8958b72ceb9668,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 2,9546b68e07b95270,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 3,b90a3442d254cb89,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 1,8d1ab5b8d760f46a,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 2,3d19695231ba0912,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 3,e49c35f89ad21795,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 1,d250b074434b05df,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 2,dac083c31a701bff,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 3,b62a7b278e51d31e,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC4,Ending 1,f8b6657ded3cd46a,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 1,30bb7bbc7ea0a40d,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 1,d487f9e136a2ff69,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 1,cae5bb130e3e5036,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 1,bb346412a18778ed,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC4,Ending 1,a8b4f9181d0e53f7,2,2,"[""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
PERFORMANCE,ACC3,Fill 2,7a1899becfa94bb8,2,2,"[""Factory Styles/Rock Schlager.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,BASS,Break,c5c7b838cdc5019c,2,2,"[""Factory Styles/Samba Medley.mid"",""Factory Styles/SchlagerShuffle2.mid""]"
PERFORMANCE,DRUM,Ending 3,cb1dfab2dcc0a3d0,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,PERC,Ending 3,42da25e1d34a1d42,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,BASS,Fill 2,b0fba8067812f69f,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,BASS,Break,a812c8405057e5a7,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,BASS,Ending 2,7138dd4cc7f5546d,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,BASS,Ending 3,95dfc9622ea276aa,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC1,Fill 2,a25d6617db76c557,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC1,Break,d02b25ccd2304fa0,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC1,Ending 3,35c870f36a036db9,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC2,Ending 1,860d5854cf1770f6,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC2,Ending 2,f6f6f83109a3da1c,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC2,Ending 3,ca9ee9ac91d26bb2,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC3,Ending 3,10f6665a71a215e2,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC4,Fill 2,ec90f15dfc3f8431,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC4,Ending 2,d3f8ed80e3585992,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC4,Ending 3,73fd3d5d64c5b11b,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC5,Fill 2,d7c08f8f41d2ec67,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC5,Ending 1,1191a9b9d2f5c53c,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC5,Ending 2,8b4488a6a7c61b4e,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC5,Ending 3,b73be103d8106633,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,BASS,Fill 2,3c488e63e3e119f1,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,BASS,Break,ffb1a03edf04e25b,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,BASS,Ending 2,3529320156ef203a,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC1,Break,d7ba8a6252673401,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC2,Fill 2,fe0b01460844a4a8,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC2,Ending 1,5b7f90188a438256,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC2,Ending 2,15f57022e391d781,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC4,Fill 2,2a1b2469d0ac77cf,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC4,Ending 2,60be9bfead9db9b4,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC5,Fill 2,d7f5ee92b638fcb3,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC5,Ending 1,4a5d4256b1984af7,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC5,Ending 2,b4df797e8ac18c75,2,2,"[""Factory Styles/Schlager 2.mid"",""Factory Styles/Schlager 3.mid""]"
PERFORMANCE,ACC4,Variation 3,fcc64df40ac60bc6,2,2,"[""Factory Styles/Schlager Rhumba.mid"",""Factory Styles/SchlagerShuffle1.mid""]"
PERFORMANCE,ACC3,Variation 3,91cbcfd0604660a0,2,2,"[""Factory Styles/SchlagerShuffle2.mid"",""Factory Styles/Slow 6_8.mid""]"
PERFORMANCE,DRUM,Fill 2,0b61767620182269,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,DRUM,Break,e95d393e584ab8b3,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,DRUM,Ending 2,541eacc932d149d7,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,DRUM,Ending 3,ecc573e37a036abe,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,PERC,Ending 2,dc6c6bca45ce8d4a,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,BASS,Fill 2,5ab3aa38853299c5,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,BASS,Break,b976177de94de8dc,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,BASS,Ending 1,f77dbbfa50cdb145,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,BASS,Ending 2,28d121f2b47c612e,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,BASS,Ending 3,aab9b67d7b7c1bac,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC1,Ending 1,579bb6d97349bbb6,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC1,Ending 2,f87cabdb32d7436d,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC1,Ending 3,5e2fd8da17f9fe00,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC2,Fill 2,25c238105be15db4,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC2,Break,907019fea83b8224,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC2,Ending 1,75d799091a3319cc,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC2,Ending 2,546feb78ceff7022,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC2,Ending 3,fe26938f1388b446,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC3,Ending 1,152871585d7a0dac,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC3,Ending 2,a6d2264779e4036f,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC3,Ending 3,81da7581cb041c60,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC4,Ending 2,1db480c81c1fe82f,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Fill 2,1c8a857431ee744c,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Ending 1,08b318dab7612c60,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Ending 2,89f9239738ec1aff,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Ending 3,bb11488163942587,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,DRUM,Fill 2,07ec87dc3bdeca5e,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,BASS,Fill 2,f19f0eb30eceaf7d,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,BASS,Ending 1,041dcbcb8722bc57,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC1,Ending 1,a5256cc52f411a1a,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC2,Fill 2,b61c67f37e8eadad,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC2,Ending 1,25b78d07d7a2daea,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC3,Ending 1,abf04b2733a8326e,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Fill 2,78b92232ee53007b,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Ending 1,2282fd9870cd4672,2,2,"[""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Ending 3,abab7a8149c77c22,2,2,"[""Factory Styles/Slow & Jazzy.mid"",""Factory Styles/Take Beat.mid""]"
PERFORMANCE,ACC5,Intro 2,91cbcfd0604660a0,2,2,"[""Factory Styles/Slow Pop 6_8.mid"",""Factory Styles/Unplugged 16 Bt.mid""]"
PERFORMANCE,DRUM,Intro 3,52a7992a4518b363,2,2,"[""Factory Styles/Slow Waltz 1.mid"",""Factory Styles/Slow Waltz 2.mid""]"
PERFORMANCE,DRUM,Ending 1,29a0b16646bf187c,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,DRUM,Ending 2,234ca16330eec36a,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,DRUM,Ending 3,690f1d4bbe9a13f8,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 1,4ef9f604940cdfa9,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 2,70ceb3166f693417,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 3,bc19fc51e0462b6b,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 1,d2f40209221fb1ae,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 2,22ee9a4cd2428f08,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 3,2e7e3d7a25dad8aa,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 1,6ceb59af5dbaced4,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 2,7ad8459b9f6eff50,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 3,eab77515e9915e35,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 1,b00eb43d137fb119,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 2,39cd1e7bc569d59e,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 3,98d7bbe36fc2a412,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 1,4260cf0c6ce6c56e,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 2,7a1899becfa94bb8,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 3,fd6e673ca9af2a75,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC4,Ending 1,323cae275e7067f8,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC4,Ending 2,cec0ca0f16713eac,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC4,Ending 3,a24ee4fca48a4070,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC5,Ending 1,bd488d70dd53c664,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC5,Ending 2,d77c9db8701177e4,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC5,Ending 3,adf79e2472517d7a,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,DRUM,Ending 1,4ea185139602d17c,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 1,8d470f6dc82ad528,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 1,c9749b6706e99441,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 1,cda871df814c554c,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 1,846445a10937ec55,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 1,3eeb30b4c1f88743,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC4,Ending 1,e540fd289c98b803,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,ACC5,Ending 1,7b316f54bb1892ff,2,2,"[""Factory Styles/Soft 16 Beat.mid"",""Factory Styles/Soft 8 Beat.mid""]"
PERFORMANCE,DRUM,Ending 3,675cd0bfb02fc85d,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 3,11609ebe8fb7b35c,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 1,8fe5179133a44f53,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 2,85bcffa1f62ce4fc,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,BASS,Ending 3,dd9e942f64c5adb3,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 1,57b365b96a2be1cc,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 2,3e184829af675db4,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC1,Ending 3,13b085f5d7947c1a,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 1,d883a3a1a918c1ce,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 2,65d9971839cde13d,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC2,Ending 3,08b8346ec0930dac,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 1,5a43b9ef0768762b,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 2,f70ffba2901018c7,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC3,Ending 3,829c319a81d31b82,2,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
